상권_코드,주중_매출_건수,주중_매출_금액,주중_매출_평균,당월_매출_금액,당월_매출_건수,당월_매출_평균,주말_매출_금액,주말_매출_건수,주말_매출_평균,상권_구분_코드,상권_구분_코드_명,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
3001491,8188248,2.15079E+11,26266.75408,3.83388E+11,14789397,25923.13596,1.68309E+11,6601149,25496.90253,U,관광특구,이태원 관광특구,199498,448311,11170,용산구,11170650,이태원1동,372565,10053,718,214,692,145,284
3001492,43554770,1.19206E+12,27369.16239,1.48661E+12,53046757,28024.45789,2.94549E+11,9491987,31031.33571,U,관광특구,명동 남대문 북창동 다동 무교동 관광특구,198397,451614,11140,중구,11140520,소공동,983618,50274,430,412,725,569,2251
3001493,10473225,3.12086E+11,29798.45257,4.19962E+11,13902799,30207.03325,1.07876E+11,3429574,31454.75599,U,관광특구,동대문패션타운 관광특구,200996,451976,11140,중구,11140590,광희동,606058,75503,423,246,647,988,815
3001494,18392697,8.28576E+11,45049.18787,1.03488E+12,25375598,40782.52584,2.06305E+11,6982901,29544.2995,U,관광특구,종로?청계 관광특구,199796,452274,11110,종로구,11110615,종로1?2?3?4가동,653127,30209,492,250,921,344,919
3001495,25110689,7.78222E+11,30991.65248,1.27474E+12,40119578,31773.59111,4.96521E+11,15008889,33081.82041,U,관광특구,잠실 관광특구,210188,446334,11710,송파구,11710562,방이2동,2462734,14617,620,234,856,302,1246
3001496,14921064,5.96967E+11,40008.31381,8.75856E+11,21140123,41430.97908,2.7889E+11,6219059,44844.3457,U,관광특구,강남 마이스 관광특구,205282,445736,11680,강남구,11680580,삼성1동,237892,4916,287,19,377,44,461
3110001,55264,1486278215,26894.14836,2480053296,88482,28028.90188,993775081,33218,29916.76443,A,골목상권,이북5도청사,196262,456660,11110,종로구,11110560,평창동,108529,226,100,1,0,1,12
3110002,1417817,21485454839,15153.89845,25099843060,1847548,13585.48902,3614388221,429731,8410.815652,A,골목상권,독립문역 1번,196220,452912,11110,종로구,11110570,무악동,31531,553,323,6,51,4,28
3110003,62586,2842631539,45419.60724,3576492233,79943,44738.02876,733860694,17357,42280.38797,A,골목상권,세검정초등학교,196389,455998,11110,종로구,11110550,부암동,191570,755,250,8,238,10,32
3110004,22018,871123188,39564.13789,1554729879,33744,46074.26147,683606691,11726,58298.37037,A,골목상권,대신고등학교,196517,452627,11110,종로구,11110580,교남동,18781,159,200,3,175,3,15
3110005,35376,2506602265,70856.01156,3094267406,47297,65422.06495,587665141,11921,49296.63124,A,골목상권,세검정,196688,455706,11110,종로구,11110550,부암동,244923,479,340,8,205,6,24
3110006,11071,145448360,13137.77979,281788962,21572,13062.71843,136340602,10501,12983.58271,A,골목상권,부암동주민센터,196701,454714,11110,종로구,11110550,부암동,91486,135,208,4,200,3,7
3110007,1699,107705762,63393.62095,166000000,2731,60783.59575,58294238,1032,56486.66473,A,골목상권,사직공원(한국사회과학도서관),196895,452714,11110,종로구,11110530,사직동,80252,437,144,4,77,3,4
3110008,830510,12164153195,14646.60654,19787961361,1298316,15241.25202,7623808166,467806,16296.94396,A,골목상권,배화여자대학교(박노수미술관),197093,453418,11110,종로구,11110515,청운효자동,149264,1463,623,24,500,26,31
3110009,95813,2422519772,25283.83176,4382714876,177560,24683.00786,1960195104,81747,23978.80172,A,골목상권,자하문터널,196991,455057,11110,종로구,11110550,부암동,178306,604,530,9,180,6,20
3110010,345671,6497709247,18797.3803,9013522521,470297,19165.59647,2515813274,124626,20186.90541,A,골목상권,평창동서측,197064,456643,11110,종로구,11110560,평창동,369415,1055,449,12,378,18,56
3110012,422367,10987047998,26013.03605,13832600483,550204,25140.85772,2845552485,127837,22259.22452,A,골목상권,성곡미술관,197292,452641,11110,종로구,11110530,사직동,124348,3582,282,14,776,41,69
3110013,0,0,,1627222,16,101701.375,1627222,16,101701.375,A,골목상권,체부동홍종문가옥,197340,453202,11110,종로구,11110530,사직동,17064,148,100,1,0,0,0
3110014,36479,1091051013,29909.0165,1803687678,52264,34511.09134,712636665,15785,45146.44694,A,골목상권,경복고등학교,197484,453952,11110,종로구,11110515,청운효자동,63411,265,175,4,50,3,4
3110015,49484,556655363,11249.19899,904614033,79196,11422.47125,347958670,29712,11711.0484,A,골목상권,청와대사랑채,197585,453623,11110,종로구,11110515,청운효자동,69399,168,403,6,50,3,1
3110016,26523,998540582,37648.10097,1756855495,45092,38961.57844,758314913,18569,40837.68178,A,골목상권,평창동동측,197827,457040,11110,종로구,11110560,평창동,522818,668,33,1,246,9,4
3110017,1346,14641042,10877.44577,31827972,2588,12298.28903,17186930,1242,13838.10789,A,골목상권,정독도서관,198581,453781,11110,종로구,11110600,가회동,83855,308,244,4,300,5,4
3110018,125263,2917531808,23291.24967,4646529507,201182,23096.14929,1728997699,75919,22774.24227,A,골목상권,중앙고등학교,198883,453690,11110,종로구,11110600,가회동,166872,936,368,16,359,10,13
3110019,222931,4003572596,17958.7971,8139179058,285708,28487.75343,4135606462,62777,65877.73328,A,골목상권,창덕궁,199222,452926,11110,종로구,11110615,종로1?2?3?4가동,40999,1557,469,20,517,20,22
3110020,559713,5742056628,10258.93025,7777110024,749673,10374.0031,2035053396,189960,10713.06273,A,골목상권,서울국제고등학교,199598,454302,11110,종로구,11110650,혜화동,133692,608,352,14,89,4,56
3110021,416471,5149394085,12364.3521,7818896567,587894,13299.84073,2669502482,171423,15572.60392,A,골목상권,성균관대학교,199759,453776,11110,종로구,11110650,혜화동,77655,709,516,13,341,13,54
3110022,390428,5790712813,14831.70473,7120985762,522372,13632.0204,1330272949,131944,10082.10263,A,골목상권,경신고등학교,199921,454166,11110,종로구,11110650,혜화동,60182,594,278,7,252,9,28
3110023,369713,3716594689,10052.64811,4185603686,433050,9665.405117,469008997,63337,7404.976507,A,골목상권,서울대병원,200139,453265,11110,종로구,11110640,이화동,15969,206,245,10,74,7,51
3110024,167665,5063927490,30202.65106,6859857445,229045,29949.82403,1795929955,61380,29259.20422,A,골목상권,혜회동주민센터,200121,454192,11110,종로구,11110650,혜화동,52850,661,245,7,172,9,24
3110025,152064,3116141508,20492.30264,3774495922,174432,21638.78143,658354414,22368,29432.86901,A,골목상권,충신시장옆,200370,452813,11110,종로구,11110630,종로5?6가동,39184,361,300,3,110,4,5
3110026,320,24552165,76725.51563,40227030,499,80615.29058,15674865,179,87569.07821,A,골목상권,종로5가역 4번,200477,452601,11110,종로구,11110630,종로5?6가동,16485,241,100,2,100,1,4
3110027,63613,689528810,10839.43235,1084743151,105783,10254.41849,395214341,42170,9371.931254,A,골목상권,혜화역 1번,200507,453618,11110,종로구,11110640,이화동,117673,394,450,12,123,8,7
3110028,1631988,11972430748,7336.102194,15724982100,2140656,7345.870658,3752551352,508668,7377.211368,A,골목상권,이화달팽이길,200575,452995,11110,종로구,11110640,이화동,159124,1188,331,10,234,16,48
3110029,656984,9287166837,14136.06243,12642215728,909044,13907.15491,3355048891,252060,13310.5169,A,골목상권,동대문역 1번,200934,452953,11110,종로구,11110680,창신2동,153230,1016,115,5,377,17,32
3110030,56722,2016194204,35545.18889,3038687404,83022,36600.99015,1022493200,26300,38878.06844,A,골목상권,동대문역 3번,201063,452656,11110,종로구,11110670,창신1동,9161,196,44,2,350,6,8
3110031,4515,127845813,28315.79468,254349277,8009,31757.93195,126503464,3494,36205.91414,A,골목상권,창신역 1번,201298,453314,11110,종로구,11110690,창신3동,32878,338,100,1,9,1,24
3110032,7357,710819043,96618.05668,741433381,8271,89642.53186,30614338,914,33494.89934,A,골목상권,수족관거리,201321,452326,11110,종로구,11110670,창신1동,9323,171,13,1,39,3,4
3110033,11591,758815265,65465.90156,911201222,16205,56229.63419,152385957,4614,33026.86541,A,골목상권,창신역 4번,201471,453118,11110,종로구,11110700,숭인1동,77869,627,271,6,452,10,28
3110034,12029,508683041,42288.05728,716433994,18554,38613.4523,207750953,6525,31839.22651,A,골목상권,창신1동주민센터,201508,452344,11110,종로구,11110670,창신1동,29604,459,105,10,141,5,0
3110035,116742,1773759971,15193.84601,2403857118,151488,15868.30058,630097147,34746,18134.37941,A,골목상권,동묘앞역 2번,201699,452879,11110,종로구,11110710,숭인2동,95779,859,578,10,609,15,47
3110036,322779,2271354269,7036.871262,3304949233,493156,6701.630383,1033594964,170377,6066.516983,A,골목상권,동묘앞역 3번,201783,452612,11110,종로구,11110710,숭인2동,18431,352,203,6,75,6,12
3110037,259449,2071352121,7983.658141,2832043123,344876,8211.772124,760691002,85427,8904.573519,A,골목상권,신설동역 12번,201949,453159,11110,종로구,11110710,숭인2동,55232,660,486,8,249,11,29
3110038,817692,9705179667,11868.99183,11851343313,939606,12613.0988,2146163646,121914,17603.91461,A,골목상권,경향신문사,197253,451928,11140,중구,11140520,소공동,36893,308,327,8,100,5,48
3110039,54523,782260053,14347.34063,847386979,58805,14410.11783,65126926,4282,15209.46427,A,골목상권,회현역 1번,198305,450967,11140,중구,11140540,회현동,9928,131,0,0,50,3,4
3110040,187697,2805857563,14948.86739,3065291872,199474,15366.87424,259434309,11777,22028.89607,A,골목상권,중구회현체육센터(정화예술대남산캠퍼스),198420,450734,11140,중구,11140540,회현동,76242,682,118,7,207,18,13
3110041,409987,12671521997,30907.13119,18826828994,615671,30579.36624,6155306997,205684,29926.03701,A,골목상권,남산케이블카,198659,450764,11140,중구,11140550,명동,130560,854,213,7,288,17,21
3110042,183203,2193533125,11973.23802,2493925889,216285,11530.73902,300392764,33082,9080.24799,A,골목상권,남산골공원옆,199565,450784,11140,중구,11140570,필동,72607,400,253,5,82,7,16
3110043,422446,14421310687,34137.64289,15707606328,549660,28576.94998,1286295641,127214,10111.27424,A,골목상권,충무초등학교,200090,451226,11140,중구,11140580,장충동,110058,1195,523,18,339,17,86
3110044,20664,1252711853,60622.91197,1394601467,22772,61241.94041,141889614,2108,67310.06357,A,골목상권,관성묘,200294,451298,11140,중구,11140580,장충동,29575,247,0,0,100,1,0
3110045,303231,7033870473,23196.40958,8479682201,358751,23636.67892,1445811728,55520,26041.27752,A,골목상권,동대문역사문화공원역 5번,200434,451428,11140,중구,11140580,장충동,44820,625,494,10,578,15,16
3110046,376,79225031,210704.8697,135000000,819,164835.1648,55774969,443,125902.8646,A,골목상권,버티고개,200514,450225,11140,중구,11140625,다산동,58013,296,150,2,18,6,4
3110047,1923,255786590,133014.3474,704534994,3846,183186.4259,448748404,1923,233358.5044,A,골목상권,다산성곽길,200639,450609,11140,중구,11140625,다산동,85386,348,217,3,35,4,0
3110048,27974,8536625190,305162.8366,9008282770,32654,275870.7285,471657580,4680,100781.5342,A,골목상권,장충동주민센터,200749,451274,11140,중구,11140580,장충동,135606,932,325,5,148,14,4
3110049,604616,10432026965,17253.97106,14176397567,781814,18132.69853,3744370602,177198,21130.9981,A,골목상권,장충단 고개,200898,450889,11140,중구,11140625,다산동,70693,857,156,9,220,15,45
3110050,138329,3062705390,22140.73253,3985615607,177698,22429.15287,922910217,39369,23442.56184,A,골목상권,약수역 7번,200868,450316,11140,중구,11140635,약수동,34553,304,283,5,334,8,8
3110051,26664,2976795384,111640.991,3130984339,30296,103346.4596,154188955,3632,42452.90611,A,골목상권,한양공고앞 교차로,200997,451576,11140,중구,11140615,신당동,44893,430,13,1,229,5,8
3110052,600267,9949941059,16575.85884,12105502597,711802,17006.83982,2155561538,111535,19326.32392,A,골목상권,장충초등학교,201128,451117,11140,중구,11140625,다산동,68893,1103,528,9,317,11,24
3110053,535627,6028822427,11255.63578,8602103116,728923,11801.11358,2573280689,193296,13312.64325,A,골목상권,청구역 1번,201118,451376,11140,중구,11140615,신당동,85550,1258,436,13,299,18,49
3110054,305112,26646663647,87334.04011,37068254173,416907,88912.52527,10421590526,111795,93220.5423,A,골목상권,청구역 3번,201174,450806,11140,중구,11140645,청구동,69155,1561,190,8,306,30,63
3110055,18922,1996970300,105536.957,2684552913,29514,90958.62686,687582613,10592,64915.27691,A,골목상권,황학동벼룩시장,201642,452260,11140,중구,11140670,황학동,27575,642,142,3,201,6,5
3110056,653843,12694050305,19414.52352,16728693279,856972,19520.69995,4034642974,203129,19862.46658,A,골목상권,신당역 3번,201855,451480,11140,중구,11140650,신당5동,129607,2445,473,28,696,35,48
3110057,488441,8249172876,16888.78058,11536989001,677455,17029.89719,3287816125,189014,17394.56403,A,골목상권,황학코아루아파트,202013,451863,11140,중구,11140670,황학동,30230,803,156,5,402,21,56
3110058,368870,17917960120,48575.27075,21919320429,483986,45289.16214,4001360309,115116,34759.37584,A,골목상권,성심여자고등학교,195949,448136,11170,용산구,11170570,원효로2동,135620,1594,813,18,520,24,65
3110059,429319,5853397893,13634.14592,8278600482,616697,13424.09722,2425202589,187378,12942.83528,A,골목상권,새남터성지,196084,447363,11170,용산구,11170640,이촌2동,56970,749,175,5,162,10,42
3110060,398972,10726072342,26884.27344,13790839819,563660,24466.59302,3064767477,164688,18609.53729,A,골목상권,효창공원앞역 6번,196339,448750,11170,용산구,11170590,용문동,94719,985,436,11,474,19,47
3110061,284824,3243758127,11388.64045,4320925213,379098,11397.91086,1077167086,94274,11425.91898,A,골목상권,효창동주민센터,196409,449179,11170,용산구,11170580,효창동,100249,657,306,7,370,14,17
3110062,693405,21086012685,30409.37502,26763320211,878612,30460.90904,5677307526,185207,30653.84962,A,골목상권,한강로동땡땡거리(은행나무길),196643,447278,11170,용산구,11170625,한강로동,132684,1530,559,31,385,10,25
3110063,591158,19870000586,33611.99643,25162129096,751452,33484.67912,5292128510,160294,33015.13787,A,골목상권,효창공원앞역 5번,196702,448664,11170,용산구,11170590,용문동,110329,1608,619,20,128,18,48
3110064,749617,22694797328,30275.1903,26455521345,966634,27368.70558,3760724017,217017,17329.16784,A,골목상권,효창공원앞역 2번,196816,449203,11170,용산구,11170580,효창동,131550,1025,219,7,409,14,62
3110065,1435058,1.7159E+11,119569.9181,1.72053E+11,1722627,99878.51357,463656614,287569,1612.331698,A,골목상권,남정초등학교,196844,448550,11170,용산구,11170560,원효로1동,18065,379,100,1,0,0,8
3110066,975224,18299958700,18764.8773,22095671999,1270846,17386.585,3795713299,295622,12839.75245,A,골목상권,서울역 15번,197079,450403,11170,용산구,11170555,청파동,133737,1158,363,12,359,16,40
3110067,329674,4250979012,12894.49278,5700605284,459965,12393.56317,1449626272,130291,11126.06605,A,골목상권,배문고등학교,197116,449954,11170,용산구,11170555,청파동,204936,1176,556,21,434,19,30
3110068,1424714,26615318010,18681.16549,31966152806,1839232,17380.16346,5350834796,414518,12908.57043,A,골목상권,남영역 1번,197107,449013,11170,용산구,11170560,원효로1동,145312,1829,854,35,697,36,64
3110069,3057688,44170250624,14445.63691,59345206991,4006526,14812.13575,15174956367,948838,15993.20049,A,골목상권,숙대입구,197161,449524,11170,용산구,11170555,청파동,173542,2501,608,55,770,66,321
3110070,10845,618536201,57034.22785,760990507,13801,55140.24397,142454306,2956,48191.57848,A,골목상권,용산세무서,197188,447141,11170,용산구,11170625,한강로동,8437,213,133,2,50,1,8
3110071,48296,3320297709,68748.91728,4434756250,66045,67147.49413,1114458541,17749,62789.93414,A,골목상권,한강미주맨션아파트,197152,446831,11170,용산구,11170630,이촌1동,27783,448,200,2,370,6,19
3110072,228444,9905828151,43362.17257,14099968317,319160,44178.36921,4194140166,90716,46233.74229,A,골목상권,열정도,197247,448836,11170,용산구,11170560,원효로1동,18090,549,158,5,246,10,5
3110073,7389,939841403,127194.6682,1104078820,9028,122294.9513,164237417,1639,100205.8676,A,골목상권,삼각지역 3번,197578,447973,11170,용산구,11170625,한강로동,41421,592,350,12,78,4,4
3110074,1515630,29913149126,19736.44565,33652283659,1704316,19745.33106,3739134533,188686,19816.70359,A,골목상권,서울역 12번,197716,450166,11170,용산구,11170530,남영동,105922,1239,616,26,315,18,100
3110075,505426,5653665736,11185.94163,7618301110,653592,11656.05012,1964635374,148166,13259.69098,A,골목상권,숙대입구역 1번,197679,449714,11170,용산구,11170530,남영동,128905,737,212,8,472,13,70
3110076,85040,2219120545,26095.02052,3165243292,120108,26353.30945,946122747,35068,26979.66086,A,골목상권,삼각지역 14번,197737,448386,11170,용산구,11170625,한강로동,8989,161,119,3,133,4,13
3110077,70292,2031255502,28897.39233,2575605315,90264,28534.1367,544349813,19972,27255.64856,A,골목상권,삼광초등학교,197919,449884,11170,용산구,11170510,후암동,45797,462,356,5,116,7,30
3110078,164677,7517601147,45650.58355,9347749187,229470,40736.25828,1830148040,64793,28246.07658,A,골목상권,이촌동점보아파트,198068,446532,11170,용산구,11170630,이촌1동,14864,461,242,4,383,7,38
3110079,1230912,23945238045,19453.24933,31393611243,1619540,19384.27655,7448373198,388628,19165.81718,A,골목상권,후암동주민센터,198162,450065,11170,용산구,11170510,후암동,293041,2165,598,31,897,41,78
3110080,375628,5117481641,13623.80238,7597393660,511732,14846.43067,2479912019,136104,18220.71371,A,골목상권,해방촌예술마을,198518,449757,11170,용산구,11170510,후암동,134562,981,136,10,182,10,39
3110081,878736,19705532886,22424.86126,30790697953,1407390,21877.87177,11085165067,528654,20968.65827,A,골목상권,해방촌 남동측,198634,449401,11170,용산구,11170520,용산2가동,105010,1468,760,36,259,21,48
3110082,473874,12871774767,27162.86348,18737102289,647058,28957.37676,5865327522,173184,33867.60626,A,골목상권,용산구청,199212,448107,11170,용산구,11170650,이태원1동,71140,940,347,21,338,16,11
3110083,22100,1101195316,49827.84235,1271967526,27012,47088.97993,170772210,4912,34766.3294,A,골목상권,서빙고역 1번,199271,446786,11170,용산구,11170690,서빙고동,58652,469,60,3,54,6,21
3110084,704066,18252492220,25924.40513,28810373713,1048379,27480.87639,10557881493,344313,30663.61564,A,골목상권,경리단길북측,199236,449136,11170,용산구,11170660,이태원2동,225725,2227,754,58,763,37,69
3110085,557081,16580787663,29763.69265,24407394658,832744,29309.60134,7826606995,275663,28391.93869,A,골목상권,경리단길남측,199260,448806,11170,용산구,11170660,이태원2동,181830,2013,471,40,374,31,63
3110087,190240,2880002548,15138.78547,4371551671,296532,14742.25942,1491549123,106292,14032.5624,A,골목상권,이태원엔틱가구거리,199502,448055,11170,용산구,11170650,이태원1동,52542,764,455,8,79,10,1
3110088,167963,3344659316,19913.07202,4161136948,215978,19266.48523,816477632,48015,17004.63672,A,골목상권,오산고등학교,199685,447296,11170,용산구,11170690,서빙고동,96560,513,156,6,298,8,24
3110089,60500,4425563890,73149.81636,5379919434,84712,63508.35105,954355544,24212,39416.63407,A,골목상권,서빙고동주민센터,199668,446947,11170,용산구,11170690,서빙고동,105979,366,308,5,107,5,8
3110090,184835,3465991489,18751.81372,5160212812,263922,19552.03739,1694221323,79087,21422.24794,A,골목상권,한국폴리텍대학서울정수캠퍼스,199734,447571,11170,용산구,11170700,보광동,97059,661,259,7,179,15,48
3110091,168142,4119747335,24501.59588,6896727761,273717,25196.56346,2776980426,105575,26303.39025,A,골목상권,리움미술관,199856,448602,11170,용산구,11170685,한남동,55141,428,373,14,50,5,12
3110092,517354,8731192888,16876.63164,11988947697,705291,16998.58313,3257754809,187937,17334.29186,A,골목상권,NH농협은행 보광동지점,199990,447728,11170,용산구,11170700,보광동,105153,870,264,11,281,12,36
3110093,727487,19810128176,27230.90334,26392351447,970445,27196.13316,6582223271,242958,27092.02114,A,골목상권,우사단길,200024,448092,11170,용산구,11170685,한남동,234768,2270,289,23,467,38,45
3110094,46002,2857475690,62116.33603,4423638596,69885,63298.82802,1566162906,23883,65576.47306,A,골목상권,오산중학교,200102,447300,11170,용산구,11170700,보광동,21603,254,224,5,141,3,4
3110095,386564,17237465050,44591.4908,30721027248,654379,46946.84158,13483562198,267815,50346.5534,A,골목상권,한강진역 3번,200198,448658,11170,용산구,11170685,한남동,149192,1528,466,34,208,21,30
3110096,37636,1250705629,33231.63006,1922994704,51854,37084.79006,672289075,14218,47284.36313,A,골목상권,한남힐사이드아파트,200260,449313,11170,용산구,11170685,한남동,50068,408,298,8,53,5,9
3110098,67526,9003729921,133337.2319,14113101972,112247,125732.5538,5109372051,44721,114249.9508,A,골목상권,서울독일학교,200952,448510,11170,용산구,11170685,한남동,41414,440,342,7,453,7,8
3110099,16234,2119802649,130577.9629,3003181894,23971,125283.9637,883379245,7737,114175.9396,A,골목상권,유엔빌리지길,201076,448324,11170,용산구,11170685,한남동,263187,617,175,7,50,3,8
3110102,444251,8951687237,20150.0666,12284115451,607441,20222.73019,3332428214,163190,20420.54179,A,골목상권,옥수역 6번,201423,449294,11200,성동구,11200645,옥수동,34682,870,568,16,269,12,102
3110103,10815,193630614,17903.89404,216687734,12300,17616.88894,23057120,1485,15526.68013,A,골목상권,옥수터널,201450,449586,11200,성동구,11200620,금호4가동,19057,203,70,2,135,5,12
3110104,61220,3059166561,49970.05163,3783139717,77191,49010.11409,723973156,15971,45330.48375,A,골목상권,신금호역 4번,201782,450233,11200,성동구,11200615,금호2?3가동,66838,587,249,6,524,8,20
3110105,165918,4189864905,25252.62422,6276218933,247001,25409.69038,2086354028,81083,25731.09071,A,골목상권,금동어린이공원,202076,449956,11200,성동구,11200615,금호2?3가동,69009,783,321,9,130,8,31
3110106,9981,1655071854,165822.2477,1910594995,12318,155105.9421,255523141,2337,109338.1006,A,골목상권,금북초등학교,202140,450763,11200,성동구,11200590,금호1가동,21366,219,175,3,147,4,13
3110107,45270,2733594572,60384.2406,3962597559,65733,60283.23002,1229002987,20463,60059.76577,A,골목상권,금호사거리,202203,449734,11200,성동구,11200620,금호4가동,22191,297,291,6,100,2,12
3110109,198377,6329884489,31908.35878,7864884574,272756,28834.87283,1535000085,74379,20637.54669,A,골목상권,금호삼성래미안아파트,202316,450083,11200,성동구,11200590,금호1가동,29788,780,339,17,783,17,49
3110110,249837,3453962035,13824.86195,5203254778,353063,14737.46832,1749292743,103226,16946.24167,A,골목상권,상왕십리역 6번,202454,451618,11200,성동구,11200520,왕십리2동,51942,578,359,9,560,16,39
3110112,732192,14886687748,20331.67222,19124521225,955146,20022.61563,4237833477,222954,19007.65843,A,골목상권,행당역 2번,202776,451078,11200,성동구,11200560,행당1동,68591,667,433,13,416,14,90
3110113,16677,968633696,58082.01091,1086093384,20156,53884.37111,117459688,3479,33762.48577,A,골목상권,응봉산,202786,449918,11200,성동구,11200580,응봉동,89115,336,383,5,144,3,23
3110114,60206,2284105281,37938.16698,3508531958,83562,41987.1707,1224426677,23356,52424.50235,A,골목상권,왕십리파출소,202776,451985,11200,성동구,11200535,왕십리도선동,27058,725,170,4,533,16,20
3110115,325978,14813206518,45442.35046,18103765093,409446,44215.26915,3290558575,83468,39422.99534,A,골목상권,상왕십리역 3번,202799,451762,11200,성동구,11200535,왕십리도선동,80878,1175,860,19,545,17,28
3110116,55003,1302317810,23677.21415,1485006552,69233,21449.40349,182688742,14230,12838.28124,A,골목상권,청계천박물관,203093,452318,11200,성동구,11200540,마장동,98083,1253,297,10,78,9,4
3110117,46206,1203490767,26046.20108,1514849802,57829,26195.3311,311359035,11623,26788.18162,A,골목상권,성동구보건소,203124,451949,11200,성동구,11200540,마장동,49735,487,328,7,311,11,9
3110118,1110044,22958156249,20682.20381,29066373824,1412089,20583.95315,6108217575,302045,20222.87267,A,골목상권,왕십리역 9번,203170,450924,11200,성동구,11200560,행당1동,63575,901,393,13,204,13,94
3110120,29328,1453764015,49569.14945,2528777763,57806,43745.93923,1075013748,28478,37748.92015,A,골목상권,서울숲카페거리,203629,449746,11200,성동구,11200660,성수1가2동,34852,750,716,34,107,10,4
3110121,482563,3820810897,7917.745242,5201491898,661959,7857.725173,1380681001,179396,7696.275285,A,골목상권,한양대역 4번,203699,450806,11200,성동구,11200550,사근동,29267,362,70,3,110,8,56
3110122,1019138,18599821358,18250.54248,26481696759,1384075,19133.13712,7881875401,364937,21597.90704,A,골목상권,마장역 2번,203900,452033,11200,성동구,11200540,마장동,80335,1205,156,12,299,16,60
3110123,447633,9419152466,21042.13154,13183157675,566071,23288.87662,3764005209,118438,31780.38475,A,골목상권,마장역 3번,203977,451906,11200,성동구,11200540,마장동,169553,936,258,7,160,7,29
3110124,717737,9948709457,13861.2186,14527374136,864173,16810.7244,4578664679,146436,31267.34327,A,골목상권,뚝섬역교차로,204001,450061,11200,성동구,11200660,성수1가2동,79596,1101,360,11,333,13,36
3110125,796840,8286836965,10399.62472,10665495566,1036060,10294.2837,2378658601,239220,9943.393533,A,골목상권,사근동살곶이상점가,204116,451277,11200,성동구,11200550,사근동,128923,692,473,9,254,14,61
3110126,17618,237818783,13498.62544,303922286,24052,12636.05047,66103503,6434,10274.09123,A,골목상권,서울숲역 1번,204113,449554,11200,성동구,11200650,성수1가1동,18531,176,286,6,83,3,16
3110127,102431,6712176859,65528.76433,8813969763,136697,64478.15068,2101792904,34266,61337.56213,A,골목상권,성수1가1동주민센터,204367,449119,11200,성동구,11200650,성수1가1동,38774,777,406,12,261,12,20
3110128,2257781,48657649940,21551.09372,63234920416,3260957,19391.52231,14577270476,1003176,14531.11964,A,골목상권,성원중학교,204412,448741,11200,성동구,11200650,성수1가1동,247340,3001,532,33,751,52,98
3110129,120283,3649760836,30343.11446,4054203715,127997,31674.20889,404442879,7714,52429.72245,A,골목상권,성원어린이공원,204438,450088,11200,성동구,11200660,성수1가2동,70693,1012,1221,28,188,11,28
3110130,6555,330627806,50439.02456,435775491,8224,52988.26496,105147685,1669,63000.41043,A,골목상권,답십리역 6번,204631,451780,11200,성동구,11200790,용답동,43065,270,17,1,58,2,4
3110131,1934971,93944041516,48550.61989,1.28281E+11,2553631,50234.65162,34336722128,618660,55501.76531,A,골목상권,성수동카페거리,204716,449234,11200,성동구,11200670,성수2가1동,131865,2714,663,65,604,50,67
3110132,180297,3590478539,19914.24449,4091774205,218668,18712.26794,501295666,38371,13064.44101,A,골목상권,성수2가3동주민센터,204767,449989,11200,성동구,11200690,성수2가3동,76450,775,378,20,286,10,16
3110133,46249,1898710163,41054.08037,2344218708,57113,41045.27355,445508545,10864,41007.78212,A,골목상권,서울교통공사,205004,451461,11200,성동구,11200790,용답동,80187,516,200,2,79,8,12
3110134,997398,14460562822,14498.28737,20055066916,1387761,14451.38386,5594504094,390363,14331.54293,A,골목상권,성수119안전센터,205062,448509,11200,성동구,11200670,성수2가1동,222826,1908,385,25,763,33,58
3110135,300719,4703369748,15640.4143,5208769829,343906,15145.91147,505400081,43187,11702.59756,A,골목상권,성동세무서,205254,449984,11200,성동구,11200720,송정동,136762,991,292,6,357,11,17
3110136,24190533,47476510255,1962.607035,56539497323,31066536,1819.948556,9062987068,6876003,1318.060371,A,골목상권,경수초등학교,205299,449009,11200,성동구,11200670,성수2가1동,260628,2668,670,50,421,29,75
3110137,4842936,98541140480,20347.3968,1.14935E+11,5532741,20773.63753,16394015619,689805,23766.15945,A,골목상권,성수초등학교,205519,449630,11200,성동구,11200690,성수2가3동,330983,3861,471,50,598,53,175
3110138,542246,6088008008,11227.39127,8613191236,774235,11124.77637,2525183228,231989,10884.92656,A,골목상권,송정체육공원,205936,450143,11200,성동구,11200720,송정동,102074,977,696,18,827,22,26
3110139,800110,11604481379,14503.60748,16214882157,1093130,14833.44356,4610400778,293020,15734.08224,A,골목상권,자양4동주민센터,205610,448404,11215,광진구,11215847,자양4동,155861,1665,662,26,484,25,58
3110140,1394666,24848217828,17816.6083,37254655805,2004926,18581.56152,12406437977,610260,20329.75777,A,골목상권,건대입구역 6번,205807,448790,11215,광진구,11215847,자양4동,179746,2181,568,45,401,38,74
3110141,312595,7797330693,24943.87528,11582370988,444850,26036.57635,3785040295,132255,28619.26048,A,골목상권,건대입구역 1번,205871,449295,11215,광진구,11215710,화양동,67458,696,263,8,443,13,38
