id,geom,grid_id,p_val,p_m,p_w,d_csv,d_coffee,d_kfood,d_pharm,d_salon,sido_cd,sido_nm,버스정류장수,1km이내_버스정류장_수,500m이내_버스정류장_수,300m이내_버스정류장_수,200m이내_버스정류장_수,100m이내_버스정류장_수,당월_매출_금액,당월_매출_건수,개업_점포_수,폐업_점포_수
1905,"MULTIPOLYGON (((190073.27712385295 547908.9824976507, 190072.74529648366 548009.0176135456, 190172.7804178015 548009.5494463844, 190173.31224521523 547909.5143195959, 190073.27712385295 547908.9824976507)))",다사459481,0,0,0,0,0,0,0,0,11,서울특별시,0,27,2,0,0,0,0,0,0,0
1891,"MULTIPOLYGON (((189866.8242676641 549108.3399803564, 189866.2923097019 549208.3750739407, 189966.32740871128 549208.9070373696, 189966.85936671737 549108.871932893, 189866.8242676641 549108.3399803564)))",다사457493,0,0,0,0,0,0,0,0,11,서울특별시,0,22,5,1,0,0,0,0,0,0
1892,"MULTIPOLYGON (((189866.2923097019 549208.3750739407, 189865.76034085226 549308.4101674841, 189965.795439818 549308.9421418016, 189966.32740871128 549208.9070373696, 189866.2923097019 549208.3750739407)))",다사457494,0,0,0,0,0,0,0,0,11,서울특별시,0,20,6,2,0,0,0,0,0,0
1911,"MULTIPOLYGON (((190070.08599627725 548509.1931923598, 190069.55410356686 548609.2283079892, 190169.58922461892 548609.7602061679, 190170.12111737387 548509.7250796484, 190070.08599627725 548509.1931923598)))",다사459487,0,0,0,0,0,0,0,0,11,서울특별시,0,19,5,1,1,0,0,0,0,0
1440,"MULTIPOLYGON (((188573.28342614905 547800.9702211085, 188572.75161031642 547901.0051736837, 188672.78656831727 547901.5369949817, 188673.31838418997 547801.502031515, 188573.28342614905 547800.9702211085)))",다사444480,350,149,201,0,0,0,0,2,11,서울특별시,0,23,5,2,1,0,2723763889,8420889,1.944444444,3.013888889
1441,"MULTIPOLYGON (((188572.75161031642 547901.0051736837, 188572.21978359667 548001.0401262172, 188672.25474155333 548001.571958406, 188672.78656831727 547901.5369949817, 188572.75161031642 547901.0051736837)))",다사444481,0,0,0,0,0,0,0,0,11,서울특별시,0,23,3,1,0,0,2723763889,8420889,1.944444444,3.013888889
6,"MULTIPOLYGON (((184280.29807821865 546177.5506585818, 184279.76643835206 546277.5851434298, 184379.8009286276 546278.1167887625, 184380.33256853078 546178.0822930223, 184280.29807821865 546177.5506585818)))",다사401464,0,0,0,0,0,0,0,0,11,서울특별시,0,7,0,0,0,0,0,0,0,0
81,"MULTIPOLYGON (((184575.61642989836 547079.4562184248, 184575.08469188894 547179.4907356217, 184675.11921451264 547180.0224790963, 184675.65095255763 547079.987951008, 184575.61642989836 547079.4562184248)))",다사404473,14,0,12,0,0,0,0,0,11,서울특별시,0,8,0,0,0,0,0,0,0,0
307,"MULTIPOLYGON (((185073.1303522191 547582.2877396084, 185072.59855956596 547682.3223110745, 185172.63313646024 547682.854109193, 185173.16492915066 547582.8195268332, 185073.1303522191 547582.2877396084)))",다사409478,0,0,0,0,0,0,0,0,11,서울특별시,0,27,8,2,2,0,0,0,0,0
605,"MULTIPOLYGON (((185986.73322159806 545086.2070762296, 185986.2017009232 545186.2417466859, 186086.2363768092 545186.7732728273, 186086.76789752138 545086.7385914766, 185986.73322159806 545086.2070762296)))",다사418453,0,0,0,0,0,0,0,0,11,서울특별시,0,28,7,2,0,0,0,0,0,0
1148,"MULTIPOLYGON (((187965.62749746366 549198.2677770009, 187965.09552942333 549298.3026636498, 188065.13042149786 549298.8346371558, 188065.66238957975 549198.7997396174, 187965.62749746366 549198.2677770009)))",다사438494,312,150,162,0,0,1,0,2,11,서울특별시,0,2,0,0,0,0,0,0,0,0
1237,"MULTIPOLYGON (((188173.6755076623 547698.8080708496, 188173.14370289168 547798.8429799026, 188273.1786173689 547799.3747901428, 188273.71042218278 547699.3398701975, 188173.6755076623 547698.8080708496)))",다사440479,609,290,319,0,1,0,0,0,11,서울특별시,0,26,6,0,0,0,0,0,0,0
1391,"MULTIPOLYGON (((188472.71666320946 547900.4733524283, 188472.18483652786 548000.5082940715, 188572.21978359667 548001.0401262172, 188572.75161031642 547901.0051736837, 188472.71666320946 547900.4733524283)))",다사443481,129,65,64,0,0,0,0,0,11,서울특별시,0,23,3,0,0,0,0,0,0,0
1472,"MULTIPOLYGON (((188682.88920741697 546000.8726818868, 188682.3575876019 546100.9076461147, 188782.39255725485 546101.4392713979, 188782.9241771119 546001.4042962749, 188682.88920741697 546000.8726818868)))",다사445462,394,203,191,0,0,0,0,0,11,서울특별시,0,22,7,4,0,0,0,0,0,0
1717,"MULTIPOLYGON (((189169.23850413712 548604.4412263494, 189168.70660092583 548704.4762439275, 189268.74162392627 548705.0081526027, 189269.2735271794 548604.9731241366, 189169.23850413712 548604.4412263494)))",다사450488,260,125,135,0,0,0,0,0,11,서울특별시,0,15,7,1,1,1,0,0,0,0
1767,"MULTIPOLYGON (((189373.5633954312 547805.2247055534, 189373.0315792578 547905.2597452565, 189473.0666243851 547905.7915668972, 189473.59844060178 547805.7565163033, 189373.5633954312 547805.2247055534)))",다사452480,0,0,0,0,0,0,0,0,11,서울특별시,0,22,3,0,0,0,0,0,0,0
907,"MULTIPOLYGON (((187280.8058850968 546293.5345198647, 187280.27423318083 546393.569331464, 187380.30905020837 546394.100988846, 187380.84070216367 546294.066166353, 187280.8058850968 546293.5345198647)))",다사431465,0,0,0,0,0,0,0,0,11,서울특별시,0,38,7,3,0,0,0,0,0,0
1805,"MULTIPOLYGON (((189467.215927242 549006.1771205651, 189466.68398034433 549106.2121706379, 189566.7190358396 549106.7441230017, 189567.25098278225 549006.7090620395, 189467.215927242 549006.1771205651)))",다사453492,1024,510,514,0,0,0,0,0,11,서울특별시,0,22,3,0,0,0,0,0,0,0
1806,"MULTIPOLYGON (((189466.68398034433 549106.2121706379, 189466.1520225563 549206.2472206675, 189566.18707800918 549206.77918392, 189566.7190358396 549106.7441230017, 189466.68398034433 549106.2121706379)))",다사453493,810,399,411,0,0,0,0,0,11,서울특별시,0,22,4,2,0,0,0,0,0,0
1807,"MULTIPOLYGON (((189466.1520225563 549206.2472206675, 189465.6200538817 549306.2822706539, 189565.65510929024 549306.814244795, 189566.18707800918 549206.77918392, 189466.1520225563 549206.2472206675)))",다사453494,0,0,0,0,0,0,0,0,11,서울특별시,0,20,3,2,1,0,0,0,0,0
1812,"MULTIPOLYGON (((189463.4920702891 549706.4224701654, 189462.96004716825 549806.4575199344, 189562.99510236026 549806.9895485197, 189563.52712552377 549706.9544878635, 189463.4920702891 549706.4224701654)))",다사453499,0,0,0,0,0,0,0,0,11,서울특별시,0,16,7,3,2,0,0,0,0,0
1581,"MULTIPOLYGON (((188876.04724937046 547302.390725577, 188875.51548786837 547402.425711037, 188975.55047875317 547402.9574780063, 188976.08224029734 547302.922481654, 188876.04724937046 547302.390725577)))",다사447475,487,227,260,1,1,3,0,1,11,서울특별시,0,26,12,6,3,0,4990567130,6983318.5,2.712962963,3.210648148
1582,"MULTIPOLYGON (((188875.51548786837 547402.425711037, 188874.98371547484 547502.460696456, 188975.018706318 547502.9924743162, 188975.55047875317 547402.9574780063, 188875.51548786837 547402.425711037)))",다사447476,0,0,0,0,0,0,0,0,11,서울특별시,0,26,10,5,1,0,4990567130,6983318.5,2.712962963,3.210648148
1626,"MULTIPOLYGON (((188975.018706318 547502.9924743162, 188974.48692299105 547603.0274705841, 189074.52192468088 547603.5592593775, 189075.05370805063 547503.5242522187, 188975.018706318 547502.9924743162)))",다사448477,0,0,0,0,0,0,0,0,11,서울특별시,0,21,8,3,1,0,2723763889,8420889,1.944444444,3.013888889
1627,"MULTIPOLYGON (((188974.48692299105 547603.0274705841, 188973.9551287716 547703.0624668077, 189073.99013042127 547703.5942664932, 189074.52192468088 547603.5592593775, 188974.48692299105 547603.0274705841)))",다사448478,216,100,116,2,6,10,0,2,11,서울특별시,0,23,9,2,1,1,2723763889,8420889,1.944444444,3.013888889
1629,"MULTIPOLYGON (((188973.42332366123 547803.0974629893, 188972.89150766144 547903.1324591285, 189072.9265092251 547903.6642805964, 189073.45832526885 547803.6292735664, 188973.42332366123 547803.0974629893)))",다사448480,476,224,252,0,0,0,0,0,11,서울특별시,0,21,5,3,1,0,2723763889,8420889,1.944444444,3.013888889
1631,"MULTIPOLYGON (((188972.3596807692 548003.1674552258, 188971.82784298615 548103.2024512787, 189071.86284446533 548103.7342945276, 189072.39468228933 548003.6992875846, 188972.3596807692 548003.1674552258)))",다사448482,106,36,70,1,0,1,0,0,11,서울특별시,0,21,6,2,2,1,2723763889,8420889,1.944444444,3.013888889
1632,"MULTIPOLYGON (((188971.82784298615 548103.2024512787, 188971.29599431372 548203.2374472896, 189071.3309957501 548203.7693014294, 189071.86284446533 548103.7342945276, 188971.82784298615 548103.2024512787)))",다사448483,0,0,0,0,0,0,0,0,11,서울특별시,0,20,7,4,2,1,2723763889,8420889,1.944444444,3.013888889
1633,"MULTIPOLYGON (((188971.29599431372 548203.2374472896, 188970.76413475123 548303.2724432568, 189070.7991361429 548303.8043082879, 189071.3309957501 548203.7693014294, 188971.29599431372 548203.2374472896)))",다사448484,0,0,0,0,0,2,0,0,11,서울특별시,0,16,6,4,3,0,2723763889,8420889,1.944444444,3.013888889
1634,"MULTIPOLYGON (((188970.76413475123 548303.2724432568, 188970.23226429796 548403.3074391843, 189070.26726564526 548403.8393151041, 189070.7991361429 548303.8043082879, 188970.76413475123 548303.2724432568)))",다사448485,0,0,0,0,0,0,0,0,11,서울특별시,1,14,5,5,1,1,2723763889,8420889,1.944444444,3.013888889
1821,"MULTIPOLYGON (((189571.50616627908 548206.4285727728, 189570.97430645704 548306.4636340841, 189671.00937319256 548306.9954993716, 189671.54123305719 548206.9604271702, 189571.50616627908 548206.4285727728)))",다사454484,69,38,31,0,0,0,0,0,11,서울특별시,0,13,8,3,1,0,0,0,0,0
1822,"MULTIPOLYGON (((189570.97430645704 548306.4636340841, 189570.44243574634 548406.4986953514, 189670.47750243518 548407.0305715298, 189671.00937319256 548306.9954993716, 189570.97430645704 548306.4636340841)))",다사454485,208,105,103,0,0,0,0,0,11,서울특별시,0,15,9,4,2,0,0,0,0,0
1823,"MULTIPOLYGON (((189570.44243574634 548406.4986953514, 189569.91055414182 548506.5337565743, 189669.94562078879 548507.0656436427, 189670.47750243518 548407.0305715298, 189570.44243574634 548406.4986953514)))",다사454486,319,164,155,0,0,0,0,0,11,서울특별시,0,16,8,4,3,1,0,0,0,0
1828,"MULTIPOLYGON (((189567.78291883337 548906.6740010327, 189567.25098278225 549006.7090620395, 189667.28604920954 549007.2410035578, 189667.81798530524 548907.2059316608, 189567.78291883337 548906.6740010327)))",다사454491,72,32,40,0,0,0,0,0,11,서울특별시,0,22,6,1,0,0,0,0,0,0
1829,"MULTIPOLYGON (((189567.25098278225 549006.7090620395, 189566.7190358396 549106.7441230017, 189666.75410222486 549107.2760754087, 189667.28604920954 549007.2410035578, 189567.25098278225 549006.7090620395)))",다사454492,1042,534,508,0,0,0,0,0,11,서울특별시,0,23,4,0,0,0,0,0,0,0
1830,"MULTIPOLYGON (((189566.7190358396 549106.7441230017, 189566.18707800918 549206.77918392, 189666.2221443528 549207.3111472164, 189666.75410222486 549107.2760754087, 189566.7190358396 549106.7441230017)))",다사454493,939,456,483,2,0,3,0,2,11,서울특별시,0,22,4,2,0,0,0,0,0,0
1831,"MULTIPOLYGON (((189566.18707800918 549206.77918392, 189565.65510929024 549306.814244795, 189665.69017558804 549307.3462189822, 189666.2221443528 549207.3111472164, 189566.18707800918 549206.77918392)))",다사454494,303,152,151,0,0,0,0,0,11,서울특별시,0,21,4,2,2,0,0,0,0,0
1835,"MULTIPOLYGON (((189564.05913779957 549606.9194271611, 189563.52712552377 549706.9544878635, 189663.56219164838 549707.4865056033, 189664.0942039664 549607.4514340137, 189564.05913779957 549606.9194271611)))",다사454498,0,0,0,0,0,0,0,0,11,서울특별시,0,17,7,3,3,1,0,0,0,0
1836,"MULTIPOLYGON (((189563.52712552377 549706.9544878635, 189562.99510236026 549806.9895485197, 189663.03016844072 549807.5215771504, 189663.56219164838 549707.4865056033, 189563.52712552377 549706.9544878635)))",다사454499,0,0,0,0,0,0,0,0,11,서울특별시,0,16,8,3,3,0,0,0,0,0
1837,"MULTIPOLYGON (((189675.26394717683 547506.7149205424, 189674.7321635475 547606.7499930476, 189774.7672414786 547607.2817821447, 189775.29902515007 547507.2466987466, 189675.26394717683 547506.7149205424)))",다사455477,0,0,0,0,0,0,0,0,11,서울특별시,0,22,2,0,0,0,0,0,0,0
1838,"MULTIPOLYGON (((189674.7321635475 547606.7499930476, 189674.20036902613 547706.785065511, 189774.23544691317 547707.3168655003, 189774.7672414786 547607.2817821447, 189674.7321635475 547606.7499930476)))",다사455478,0,0,0,0,0,0,0,0,11,서울특별시,0,22,0,0,0,0,0,0,0,0
1839,"MULTIPOLYGON (((189674.20036902613 547706.785065511, 189673.6685636142 547806.8201379298, 189773.70364145754 547807.3519488106, 189774.23544691317 547707.3168655003, 189674.20036902613 547706.785065511)))",다사455479,0,0,0,0,0,0,0,0,11,서울특별시,0,23,1,0,0,0,0,0,0,0
1845,"MULTIPOLYGON (((189671.00937319256 548306.9954993716, 189670.47750243518 548407.0305715298, 189770.5125800175 548407.5624477527, 189771.04445081635 548307.5273647051, 189671.00937319256 548306.9954993716)))",다사455485,229,107,122,0,0,0,0,0,11,서울특별시,0,15,7,4,2,0,0,0,0,0
1846,"MULTIPOLYGON (((189670.47750243518 548407.0305715298, 189669.94562078879 548507.0656436427, 189769.9806983255 548507.5975307564, 189770.5125800175 548407.5624477527, 189670.47750243518 548407.0305715298)))",다사455486,243,123,120,0,0,0,0,0,11,서울특별시,1,16,7,4,2,1,0,0,0,0
47,"MULTIPOLYGON (((184477.70876110415 546678.7864602985, 184477.17706669975 546778.820966751, 184577.2115785772 546779.3526666178, 184577.74327301938 546679.3181492765, 184477.70876110415 546678.7864602985)))",다사403469,0,0,0,0,0,0,0,0,11,서울특별시,0,5,0,0,0,0,0,0,0,0
1392,"MULTIPOLYGON (((188472.18483652786 548000.5082940715, 188471.65299895802 548100.543235671, 188571.6879459823 548101.0750787088, 188572.21978359667 548001.0401262172, 188472.18483652786 548000.5082940715)))",다사443482,714,369,345,0,0,0,0,0,11,서울특별시,0,20,3,0,0,0,0,0,0,0
1853,"MULTIPOLYGON (((189666.75410222486 549107.2760754087, 189666.2221443528 549207.3111472164, 189766.25722158232 549207.8431105559, 189766.7891794998 549107.8080278602, 189666.75410222486 549107.2760754087)))",다사455493,0,0,0,0,0,0,0,0,11,서울특별시,0,25,4,2,1,0,0,0,0,0
1854,"MULTIPOLYGON (((189666.2221443528 549207.3111472164, 189665.69017558804 549307.3462189822, 189765.725252777 549307.8781932119, 189766.25722158232 549207.8431105559, 189666.2221443528 549207.3111472164)))",다사455494,0,0,0,0,0,0,0,0,11,서울특별시,0,23,6,2,2,0,0,0,0,0
938,"MULTIPOLYGON (((187376.58718152813 547094.3447451582, 187376.05544243526 547194.3795673269, 187476.09027002746 547194.9113118892, 187476.62200916244 547094.8764788276, 187376.58718152813 547094.3447451582)))",다사432473,502,238,264,0,1,0,0,0,11,서울특별시,0,30,13,5,1,0,331255469.1,629466,0.724137931,0.862068966
1687,"MULTIPOLYGON (((189064.41597146145 549504.2243872471, 189063.88397028967 549604.2593935499, 189163.91898201397 549604.7914001851, 189164.45098322746 549504.756382995, 189064.41597146145 549504.2243872471)))",다사449497,319,158,161,0,0,0,0,0,11,서울특별시,0,17,5,2,0,0,70641392.59,106942.5,0.340909091,0.45979021
1688,"MULTIPOLYGON (((189063.88397028967 549604.2593935499, 189063.35195823156 549704.2943998087, 189163.38696991222 549704.8264173326, 189163.91898201397 549604.7914001851, 189063.88397028967 549604.2593935499)))",다사449498,326,146,180,1,1,3,0,0,11,서울특별시,0,17,5,2,2,0,141097895.3,213599,0.5,0.692307692
519,"MULTIPOLYGON (((185571.17610906984 547985.0851795854, 185570.64427266474 548085.1198053561, 185670.67890385937 548085.6516472277, 185671.21074030607 547985.6170105669, 185571.17610906984 547985.0851795854)))",다사414482,181,87,94,0,2,5,0,2,11,서울특별시,0,39,12,8,0,0,2163996216,1179878,2.019230769,1.947115385
520,"MULTIPOLYGON (((185570.64427266474 548085.1198053561, 185570.11242536674 548185.1544310886, 185670.14705652464 548185.6862838502, 185670.67890385937 548085.6516472277, 185570.64427266474 548085.1198053561)))",다사414483,317,151,166,0,1,3,0,0,11,서울특별시,0,49,13,3,2,0,2376835980,1546624,2.538461538,1.769230769
562,"MULTIPOLYGON (((185781.87982486797 545985.4558824727, 185781.3482062255 546085.4905307947, 185881.38285997233 546086.022154903, 185881.91447865407 545985.9874956873, 185781.87982486797 545985.4558824727)))",다사416462,462,229,233,0,0,0,0,0,11,서울특별시,0,40,12,2,1,0,695653734.4,596045,0.65,0.3
1855,"MULTIPOLYGON (((189665.69017558804 549307.3462189822, 189665.15819593664 549407.3812907021, 189765.19327308083 549407.9132758204, 189765.725252777 549307.8781932119, 189665.69017558804 549307.3462189822)))",다사455495,0,0,0,0,0,0,0,0,11,서울특별시,2,20,7,2,2,2,0,0,0,0
7,"MULTIPOLYGON (((184279.76643835206 546277.5851434298, 184279.23478758964 546377.6196282395, 184379.26927782904 546378.1512844651, 184379.8009286276 546278.1167887625, 184279.76643835206 546277.5851434298)))",다사401465,0,0,0,0,0,0,0,0,11,서울특별시,0,6,0,0,0,0,0,0,0,0
1857,"MULTIPOLYGON (((189664.6262053956 549507.4163623796, 189664.0942039664 549607.4514340137, 189764.12928102215 549607.9834409094, 189764.6612824954 549507.9483583858, 189664.6262053956 549507.4163623796)))",다사455497,0,0,0,0,0,0,0,0,11,서울특별시,0,16,8,6,3,0,0,0,0,0
908,"MULTIPOLYGON (((187280.27423318083 546393.569331464, 187279.74257037404 546493.6041430237, 187379.7773873605 546494.1358112986, 187380.30905020837 546394.100988846, 187280.27423318083 546393.569331464)))",다사431466,354,185,169,0,0,0,0,0,11,서울특별시,0,40,8,0,0,0,0,0,0,0
909,"MULTIPOLYGON (((187279.74257037404 546493.6041430237, 187279.21089667358 546593.6389545422, 187379.24571361928 546594.1706337087, 187379.7773873605 546494.1358112986, 187279.74257037404 546493.6041430237)))",다사431467,670,312,358,0,0,0,0,0,11,서울특별시,0,44,9,0,0,0,0,0,0,0
1874,"MULTIPOLYGON (((189766.25722158232 549207.8431105559, 189765.725252777 549307.8781932119, 189865.76034085226 549308.4101674841, 189866.2923097019 549208.3750739407, 189766.25722158232 549207.8431105559)))",다사456494,0,0,0,0,0,0,0,0,11,서울특별시,0,23,6,2,2,0,0,0,0,0
1876,"MULTIPOLYGON (((189765.19327308083 549407.9132758204, 189764.6612824954 549507.9483583858, 189864.696370483 549508.4803544368, 189865.22836111212 549408.4452609827, 189765.19327308083 549407.9132758204)))",다사456496,0,0,0,0,0,0,0,0,11,서울특별시,0,19,8,5,2,0,0,0,0,0
1877,"MULTIPOLYGON (((189874.27053569036 547707.8486655301, 189873.73873019184 547807.8837597326, 189973.77382981667 547808.4155707007, 189974.30563535966 547708.3804656073, 189874.27053569036 547707.8486655301)))",다사457479,0,0,0,0,0,0,0,0,11,서울특별시,0,21,1,0,0,0,0,0,0,0
1878,"MULTIPOLYGON (((189873.73873019184 547807.8837597326, 189873.20691380047 547907.9188538913, 189973.24201338124 547908.4506757493, 189973.77382981667 547808.4155707007, 189873.73873019184 547807.8837597326)))",다사457480,0,0,0,0,0,0,0,0,11,서울특별시,0,18,1,0,0,0,0,0,0,0
160,"MULTIPOLYGON (((184776.21721330172 546980.4851446113, 184775.68548610923 547080.5196836287, 184875.72003055277 547081.0514162848, 184876.25175778224 546981.0168663759, 184776.21721330172 546980.4851446113)))",다사406472,106,53,53,0,0,0,0,0,11,서울특별시,0,16,0,0,0,0,0,0,0,0
